return_1y,return_3y,return_5y,return_10y,beta,sharpe,alpha,scheme_code,scheme_name,category
0.006235156110048434,0.12608776952746803,0.13149034426455275,0.15911916940342286,0.901168907279734,0.48138051372093776,0.03948284865536422,118473,BANDHAN ELSS Tax Saver Fund,Equity Scheme - ELSS
-0.054943843790639435,0.14444234338385242,0.13142984485454057,0.13304310202548786,0.9707401674988101,0.5824722106935115,0.05569048881588978,118540,Franklin India ELSS Tax Saver Fund,Equity Scheme - ELSS
-0.011039689064952563,0.13150552647924707,0.13104200469853877,0.15361574820088753,1.0054836051394478,0.47243884275248454,0.04443588350271385,119773,Kotak ELSS Tax Saver Fund,Equity Scheme - ELSS
-0.0816066613380646,0.12311774496877237,0.13910860304596584,,0.7744686561275396,0.5005233112129803,0.03795674380487313,147481,Parag Parikh ELSS Tax Saver Fund,Equity Scheme - ELSS
0.03043151567196234,0.15051180296305233,0.13831351055612462,0.14947438214716535,1.0130762812768186,0.5885691283459993,0.06159591591934918,132756,Tata ELSS Fund,Equity Scheme - ELSS
0.05971201511275104,0.2378012815762076,0.18836174787186888,0.18394499958991606,1.0493392102739794,0.8838524730254183,0.14381699433007278,133386,Motilal Oswal ELSS Tax Saver Fund,Equity Scheme - ELSS
0.020483229420427573,0.1721532670226651,,,1.0999686279287615,0.649036593508478,0.08215342770126768,151078,HSBC ELSS Tax saver Fund,Equity Scheme - ELSS
-0.03634752430622068,0.10923279764850036,0.09970963674488886,0.1265214880237313,0.9202879730340913,0.3504547971026239,0.02393726751453229,120715,UTI ELSS Tax Saver Fund,Equity Scheme - ELSS
-0.05333513367539833,0.1357934025114551,0.10862782433444895,0.14116229110663459,0.9797666152325888,0.49299899450809603,0.049361101996955425,120416,Invesco India ELSS Tax Saver Fund,Equity Scheme - ELSS
-0.034509623719750415,0.11492580189705048,,,0.9427974061858185,0.3896995751195868,0.02887766782760151,149570,Sundaram ELSS Tax Saver Fund,Equity Scheme - ELSS
-0.05146251733912299,0.1078369899765732,0.11750598355085362,,0.9527875272425635,0.3362166220809867,0.022244825348506247,139781,Mahindra Manulife ELSS Tax Saver Fund,Equity Scheme - ELSS
0.0334163935421794,0.1709405396608228,,,0.9933083010995681,0.7093310022574066,0.08040579564071501,150159,Baroda BNP Paribas ELSS Tax Saver Fund,Equity Scheme - ELSS
-0.006224667052692423,0.12597458563053632,0.12462163779422375,0.13412413597487816,0.9779825831971745,0.4464360928891826,0.03949165334614797,119307,Union ELSS Tax Saver Fund (Formerly Union Tax Saver (ELSS) Fund,Equity Scheme - ELSS
-0.004960603747118819,0.1868654396529923,0.12711973939382348,,1.1136253247245418,0.7011495681893911,0.09596423034837874,147541,ITI ELSS Tax Saver Fund,Equity Scheme - ELSS
-0.046916890080428875,,,,0.8459204250164022,0.4296319332109237,0.043604229296975494,151611,NJ ELSS Tax Saver Scheme,Equity Scheme - ELSS
-0.04281891765335477,0.09212252574186297,,,0.9957514674744516,0.2240108536219854,0.006483676902210106,151471,NAVI ELSS TAX SAVER NIFTY50 INDEX FUND,Equity Scheme - ELSS
-0.0717839374555792,0.06769649816304035,,,0.9814452284720386,0.07327294716723284,-0.009796857461927669,150838,Samco ELSS Tax Saver Fund,Equity Scheme - ELSS
-0.04183345387364046,0.09178712525046939,,,0.9908772991231884,0.22209442543173583,0.006201768762110135,151165,360 ONE ELSS Tax Saver Nifty 50 Index Fund,Equity Scheme - ELSS
0.009865789707581563,,,,0.8940480092107947,0.25426695631112095,0.08081789616121568,153201,Bajaj Finserv ELSS Tax Saver Fund,Equity Scheme - ELSS
-0.010904778681974148,0.09782223329183681,0.09439439402557603,,1.0130538470953974,0.24648903737404554,0.015067393036937757,145819,Shriram ELSS Tax Saver Fund,Equity Scheme - ELSS
0.04515354626561563,0.16838154454664767,0.12938460916132932,0.15068603478140763,0.9620164379597307,0.7452932149347938,0.07710488080354488,120564,Aditya Birla Sun Life Flexi Cap Fund,Equity Scheme - Flexi Cap Fund
-0.07127100489252058,0.07788181839003716,0.06094450146750918,0.11997503640571683,0.8517078997993944,0.12095925472528848,-0.004175408508832204,120662,UTI - Flexi Cap Fund.,Equity Scheme - Flexi Cap Fund
0.04493207941483801,0.16404628024748225,,,0.9445776566641951,0.6858858697238788,0.0746047103176208,148990,ICICI Prudential Flexicap fund-,Equity Scheme - Flexi Cap Fund
-0.04312095535304383,0.14840852887421652,0.13916865134390233,0.1400667159670912,0.9647464534923749,0.6113984747438589,0.0592861317215566,118535,Franklin India Flexi Cap Fund,Equity Scheme - Flexi Cap Fund
-0.058517842620555593,0.1817942329781741,0.1203345368812665,0.13210446446660562,0.9960278162695745,0.69355152992299,0.09321703097739695,129046,Motilal Oswal Flexi Cap Fund,Equity Scheme - Flexi Cap Fund
-0.010675951439408915,0.13833829299204536,,,1.0125896039910025,0.5116600464317174,0.05064971650213626,149094,Nippon India Flexi Cap Fund,Equity Scheme - Flexi Cap Fund
